Date,Close,High,Low,Open,Volume,Daily_Return,MA_7,MA_21,Price_Range,Volume_Change,Target
2020-10-09,2.5398590564727783,2.62526798248291,2.3170900344848633,2.3677420616149902,12002959,7.383625262236038,2.442009585244315,2.7821771871475947,0.3081779479980469,-19.615445352580863,0
2020-10-10,2.406090021133423,2.59409499168396,2.403172016143799,2.536932945251465,8842884,-5.266789706241681,2.4218363080705916,2.7525199935549782,0.19092297554016113,-26.327466418905544,1
2020-10-11,2.4265780448913574,2.457566022872925,2.344921112060547,2.407366991043091,7170647,0.8515069501964678,2.409062453678676,2.7313616616385326,0.11264491081237793,-18.910538688509316,1
2020-10-12,2.5870718955993652,2.698638916015625,2.4158620834350586,2.426115036010742,12289969,6.613999127120329,2.3989807197025845,2.722055128642491,0.2827768325805664,71.39274879937612,0
2020-10-13,2.404910087585449,2.5848910808563232,2.3481709957122803,2.5848910808563232,11415737,-7.041234854113454,2.4316464492252896,2.6977404185703824,0.23672008514404297,-7.113378398269354,0
2020-10-14,2.3146350383758545,2.4366140365600586,2.2462570667266846,2.408195972442627,9436239,-3.7537806371892968,2.4349091734204973,2.672877470652262,0.19035696983337402,-17.340080627295464,0
2020-10-15,2.2664361000061035,2.3357961177825928,2.203418016433716,2.3148000240325928,8332483,-2.0823558604544212,2.420797177723476,2.6316260950905934,0.13237810134887695,-11.696990718441958,0
2020-10-16,2.149385929107666,2.2656710147857666,2.1279211044311523,2.265199899673462,13637728,-5.164503464188652,2.365015302385603,2.5821391400836764,0.13774991035461426,63.66943682933406,1
2020-10-17,2.201843023300171,2.23830509185791,2.13240909576416,2.1456360816955566,6612612,2.4405619057105588,2.3358371598379954,2.537717240197318,0.10589599609375,-51.51236334967232,1
2020-10-18,2.2142670154571533,2.2488460540771484,2.1783270835876465,2.2027499675750732,6294162,0.564254219102378,2.305507012775966,2.4930181957426525,0.07051897048950195,-4.81579744887497,0
2020-10-19,2.058079957962036,2.2135119438171387,2.053210973739624,2.213371992111206,8248860,-7.053668613804065,2.2299367359706332,2.4502278168996177,0.16030097007751465,31.05573069139307,0
2020-10-20,1.8886719942092896,2.0978610515594482,1.8541539907455444,2.0581018924713135,13129043,-8.231359675670657,2.156188436916896,2.399858241989499,0.2437070608139038,59.16190843340776,1
2020-10-21,1.8903779983520508,2.0662059783935547,1.8612350225448608,1.8886120319366455,19275509,0.09032823846553129,2.095580288342067,2.3518821455183483,0.20497095584869385,46.81579609420123,1
2020-10-22,1.9556529521942139,2.0824339389801025,1.8898169994354248,1.8903720378875732,11445663,3.4530106623684276,2.0511826957975114,2.3087690500986007,0.19261693954467773,-40.62069644957236,1
2020-10-23,1.960034966468811,1.9847710132598877,1.853309988975525,1.9570679664611816,11497445,0.22406911562098397,2.024132558277675,2.2770524819691977,0.1314610242843628,0.45241590635685114,0
2020-10-24,1.9118280410766602,1.961650013923645,1.8823440074920654,1.960034966468811,7581827,-2.4594931323597913,1.9827018465314592,2.2467917714800154,0.07930600643157959,-34.05641862170248,0
2020-10-25,1.7874590158462524,1.922942042350769,1.7686439752578735,1.9118280410766602,9092334,-6.505241191062794,1.9217292751584734,2.2120995805377053,0.1542980670928955,19.92273102512099,0
2020-10-26,1.6854660511016846,1.8629900217056274,1.6293649673461914,1.7874590158462524,13396736,-5.706030954577191,1.868498717035566,2.165805390902928,0.23362505435943604,47.341001771382366,1
2020-10-27,1.7102320194244385,1.7454030513763428,1.605286955833435,1.6854660511016846,14384427,1.469383990651485,1.8430072920663017,2.1436140594028292,0.14011609554290771,7.372624197416444,0
2020-10-28,1.4900530576705933,1.719027042388916,1.3945720195770264,1.7102320194244385,17089719,-12.87421585218269,1.7858180148260934,2.1054358255295527,0.32445502281188965,18.807089083214777,0
2020-10-29,1.4289360046386719,1.5668920278549194,1.4124259948730469,1.4900530576705933,8024138,-4.101669582656742,1.7105727366038732,2.0608508700416204,0.15446603298187256,-53.04698690481686,1
2020-10-30,1.4413360357284546,1.4673190116882324,1.3422130346298218,1.4289360046386719,8528336,0.867780715828359,1.6364728893552507,2.008540250006176,0.12510597705841064,6.2835160611644625,1
2020-10-31,1.5406999588012695,1.54932701587677,1.429893970489502,1.4413360357284546,6449388,6.893876279350519,1.5834545918873377,1.9673311994189309,0.11943304538726807,-24.376947624952862,1
2020-11-01,1.5998400449752808,1.6379029750823975,1.5135430097579956,1.5406999588012695,6877557,3.8385206565478613,1.5566518817629134,1.927962723232451,0.12435996532440186,6.638908994155734,0
2020-11-02,1.474071979522705,1.63018000125885,1.4676949977874756,1.5998400449752808,6366346,-7.861289998808529,1.5264527286802019,1.8749627272288005,0.1624850034713745,-7.433031816384805,0
2020-11-03,1.4122339487075806,1.4805010557174683,1.4121860265731812,1.474071979522705,6536977,-4.195048252334821,1.4838815757206507,1.8276924349012829,0.06831502914428711,2.6802030552533607,0
2020-11-04,1.3922549486160278,1.4128979444503784,1.2818679809570312,1.4122339487075806,11406316,-1.4147089517170142,1.4699104172842843,1.7837695734841483,0.13102996349334717,74.48915607321243,1
2020-11-05,1.4052180051803589,1.4861700534820557,1.3038250207901,1.3922549486160278,8924132,0.9310835330279765,1.4665221316473824,1.7427591880162556,0.18234503269195557,-21.761487232161546,1
2020-11-06,1.9137400388717651,1.9407069683074951,1.4000109434127808,1.4052180051803589,22547497,36.188123964874606,1.5340084178107125,1.7315379551478796,0.5406960248947144,152.657591797163,1
2020-11-07,2.031964063644409,2.4813690185546875,1.8448309898376465,1.9137400388717651,51426100,6.177642854895926,1.6041890042168754,1.7234484808785575,0.636538028717041,128.07897479706952,1
2020-11-08,2.1565980911254883,2.2647790908813477,1.9744019508361816,2.031964063644409,25931043,6.13367281985997,1.6837258679526192,1.7207023416246687,0.290377140045166,-49.57610435168135,0
2020-11-09,2.0286519527435303,2.1893129348754883,1.958752989768982,2.1565980911254883,18210626,-5.932776204730173,1.7629515784127372,1.719301008042835,0.23055994510650635,-29.77287492832432,1
2020-11-10,2.2479870319366455,2.307987928390503,2.0123209953308105,2.0286519527435303,16170833,10.81186345920444,1.8823448760168893,1.7364112479346139,0.2956669330596924,-11.201114118756816,0
2020-11-11,2.0021250247955322,2.2841410636901855,1.9741649627685547,2.2479870319366455,13877949,-10.93698511816159,1.9694691726139613,1.741732534908113,0.30997610092163086,-14.179133505367346,0
2020-11-12,1.8991379737854004,2.050297975540161,1.8317279815673828,2.0021250247955322,11506048,-5.143887106683032,2.0400291681289673,1.7390413454600744,0.21856999397277832,-17.09114941984583,1
2020-11-13,2.020792007446289,2.0611159801483154,1.8991379737854004,1.8991379737854004,11621744,6.4057501529710015,2.0553223064967563,1.7419345378875732,0.16197800636291504,1.0055233560645638,0
2020-11-14,1.9170160293579102,2.0334908962249756,1.8752789497375488,2.020792007446289,8134593,-5.135411150973546,2.038901158741542,1.742181584948585,0.15821194648742676,-30.005401943116283,1
2020-11-15,2.04323410987854,2.209059000015259,1.9168479442596436,1.9170160293579102,18621333,6.584091034591166,2.0227063042776927,1.754361351331075,0.29221105575561523,128.91536183801696,1
2020-11-16,2.255354881286621,2.36021089553833,1.9948530197143555,2.04323410987854,22156135,10.381618551811012,2.0550924369267056,1.781498914673215,0.3653578758239746,18.9825400791662,0
2020-11-17,2.202181100845337,2.318186044692993,2.1325900554656982,2.2810800075531006,17074175,-2.357668005265312,2.04854873248509,1.8049250614075434,0.18559598922729492,-22.937033015911844,0
2020-11-18,2.1150290966033936,2.2059218883514404,2.012692928314209,2.202181100845337,14629648,-3.9575312043359623,2.064677885600499,1.8346858251662481,0.19322896003723145,-14.317101704767577,0
2020-11-19,2.0767691135406494,2.1750218868255615,2.0181660652160645,2.1150290966033936,10155987,-1.8089577644197607,2.0900537627083913,1.865535020828247,0.15685582160949707,-30.579416538251635,1
2020-11-20,2.0953919887542725,2.230391025543213,2.056972026824951,2.0767691135406494,11113990,0.8967234293018267,2.1007109028952464,1.896680542400905,0.17341899871826172,9.432889191370574,1
2020-11-21,2.382205009460449,2.4988279342651367,2.0485239028930664,2.0953919887542725,20288343,13.687797903469567,2.1671664714813232,1.9367522114799136,0.4503040313720703,82.54778886790433,0
2020-11-22,2.1448450088500977,2.4038209915161133,2.0539379119873047,2.382205009460449,16416065,-9.963877989833957,2.1816823141915456,1.962704828807286,0.3498830795288086,-19.086221087646237,1
2020-11-23,2.276376962661743,2.3515989780426025,2.1203150749206543,2.1448450088500977,15487339,6.132468932203317,2.184685468673706,2.000909828004383,0.23128390312194824,-5.6574215562621095,0
2020-11-24,2.2679669857025146,2.466383934020996,2.1437950134277344,2.2772409915924072,25036626,-0.3694457068039725,2.1940834522247314,2.041659020242237,0.3225889205932617,61.65866841295331,1
2020-11-25,2.270034074783325,2.4775869846343994,2.182776927947998,2.2694849967956543,24870951,0.09114282058961809,2.21622702053615,2.0834580262502036,0.29481005668640137,-0.6617305382921823,0
2020-11-26,1.9030369520187378,2.2917020320892334,1.7414929866790771,2.2665340900421143,33038223,-16.167031448618996,2.1914081403187344,2.1071636903853643,0.5502090454101562,32.8385995372674,0
2020-11-27,1.8579490184783936,1.9706530570983887,1.7803629636764526,1.9033349752426147,13307808,-2.369262115090043,2.1574877159936086,2.1045069751285372,0.19029009342193604,-59.71996435764721,1
2020-11-28,1.8889349699020386,1.939715027809143,1.8107099533081055,1.8598250150680542,11661883,1.667750358888842,2.0870205674852644,2.09769606590271,0.1290050745010376,-12.368115019393123,1
2020-11-29,1.915155053138733,1.9438849687576294,1.8572269678115845,1.8879129886627197,6139511,1.3880881901431552,2.0542077166693553,2.086198778379531,0.08665800094604492,-47.35403364962588,1
2020-11-30,1.9668910503387451,2.0135910511016846,1.911929965019226,1.9151420593261719,8716571,2.7013999266128685,2.0099954434803555,2.083257783026922,0.1016610860824585,41.97500419821709,1
2020-12-01,1.976307988166809,2.130341053009033,1.932263970375061,1.9683209657669067,12847022,0.47877272238552315,1.968329872403826,2.0703206857045493,0.19807708263397217,47.386191198350815,1
2020-12-02,2.115401029586792,2.187437057495117,1.9566999673843384,1.9772659540176392,15849828,7.0380245514770845,1.94623943737575,2.0757147811707997,0.2307370901107788,23.373556922374704,0
2020-12-03,2.1003708839416504,2.2213099002838135,2.0850300788879395,2.117116928100586,18106122,-0.7105104627881165,1.974429999079023,2.0852973007020497,0.13627982139587402,14.235447854702276,0
2020-12-04,1.8559529781341553,2.1120710372924805,1.847344994544983,2.098602056503296,9019864,-11.636892687676637,1.9741448504584176,2.0774478231157576,0.26472604274749756,-50.183346826007245,1
2020-12-05,1.9787739515304565,1.9807219505310059,1.8254940509796143,1.8559679985046387,7750781,6.617677001697353,1.9869789906910487,2.0803886765525457,0.1552278995513916,-14.06986845921402,0
2020-12-06,1.8542490005493164,1.9838980436325073,1.8158539533615112,1.9786579608917236,7167230,-6.293035689338233,1.9782781260354179,2.071389385632106,0.1680440902709961,-7.528931600570321,0
2020-12-07,1.8311729431152344,1.8956880569458008,1.8094849586486816,1.8534510135650635,6425070,-1.2444961505841845,1.9588898250034876,2.051190245719183,0.08620309829711914,-10.354906986381074,0
2020-12-08,1.6653519868850708,1.8315809965133667,1.6451059579849243,1.8312220573425293,11304051,-9.05545032508317,1.9144675391060966,2.025626954578218,0.18647503852844238,75.93662014577274,0
2020-12-09,1.6623040437698364,1.6742769479751587,1.5036760568618774,1.6646219491958618,10461119,-0.1830209552837747,1.849739398275103,2.004068618729001,0.17060089111328125,-7.456901954883255,0
2020-12-10,1.5741510391235352,1.6651350259780884,1.545240044593811,1.6624139547348022,6167983,-5.303061433116929,1.7745651347296578,1.9801344247091384,0.11989498138427734,-41.038974893603644,0
2020-12-11,1.4445849657058716,1.5767090320587158,1.4406019449234009,1.5723659992218018,8273918,-8.230853977633823,1.7157982758113317,1.949143614087786,0.13610708713531494,34.14300914902002,1
2020-12-12,1.4909119606018066,1.5374289751052856,1.4407060146331787,1.4415899515151978,7085231,3.2069415088574083,1.6461037056786674,1.9067010879516602,0.09672296047210693,-14.366676101938648,1
2020-12-13,1.5654560327529907,1.642915964126587,1.458117961883545,1.4907150268554688,8389349,4.999897654660601,1.6048475674220495,1.8791111367089408,0.184798002243042,18.406146532131416,1
2020-12-14,1.5916459560394287,1.6228690147399902,1.5236979722976685,1.5679680109024048,8672052,1.6729900258125152,1.57062942641122,1.8465048982983543,0.09917104244232178,3.3697847115431667,1
2020-12-15,1.7606710195541382,1.7994129657745361,1.5892629623413086,1.5910300016403198,19470080,10.619513898386224,1.5842464310782296,1.822347947529384,0.21015000343322754,124.51525890296784,1
2020-12-16,1.7835979461669922,1.7875839471817017,1.610018014907837,1.76009202003479,18277631,1.302169818110599,1.6015741314206804,1.7991843223571777,0.17756593227386475,-6.124520289593061,0
2020-12-17,1.6786340475082397,1.8031200170516968,1.6552170515060425,1.783892035484314,15461477,-5.884952877655147,1.6165002754756383,1.7884984697614397,0.1479029655456543,-15.4076532128261,1
2020-12-18,1.698799967765808,1.706326961517334,1.6369869709014893,1.6790239810943604,7879397,1.2013291573290008,1.6528167043413435,1.7809199435370309,0.06933999061584473,-49.03852329243836,0
2020-12-19,1.6686509847640991,1.7642539739608765,1.6642630100250244,1.699267029762268,9095045,-1.7747223671872092,1.6782079935073853,1.7704302299590338,0.09999096393585205,15.428185684767492,0
2020-12-20,1.5635759830474854,1.6844300031661987,1.5277140140533447,1.670714020729065,9093229,-6.297002948850228,1.6779394149780273,1.7536883694784982,0.156715989112854,-0.01996691605153922,0
2020-12-21,1.5419150590896606,1.61832594871521,1.4951510429382324,1.5637749433517456,8333991,-1.3853451442510933,1.6708350011280604,1.7334514175142561,0.12317490577697754,-8.349487294337354,0
2020-12-22,1.4902859926223755,1.574079990386963,1.4744850397109985,1.5396089553833008,11066565,-3.348372931630017,1.6322085687092371,1.710307512964521,0.09959495067596436,32.788300347336595,0
2020-12-23,1.2056920528411865,1.5105849504470825,1.0901609659194946,1.4902199506759644,16776307,-19.096598987715396,1.5496505839484078,1.666988037881397,0.4204239845275879,51.59452820274404,1
2020-12-24,1.3624080419540405,1.3836679458618164,1.1730070114135742,1.207705020904541,9236939,12.99801128684197,1.504475440297808,1.6318469501677013,0.2106609344482422,-44.94057005513788,1
2020-12-25,1.445402979850769,1.4529240131378174,1.3472360372543335,1.3614959716796875,9359549,6.0917827362273025,1.4682758705956596,1.6122969502494449,0.10568797588348389,1.3273877850660254,0
2020-12-26,1.3242379426956177,1.4475170373916626,1.313423991203308,1.4460140466690063,6798656,-8.382785897373834,1.4190740074430193,1.5811285688763572,0.1340930461883545,-27.36128631838991,0
2020-12-27,1.3030420541763306,1.4087450504302979,1.2682499885559082,1.3250739574432373,12286531,-1.6006102706995984,1.38185487474714,1.5548806190490723,0.14049506187438965,80.71999818787714,1
2020-12-28,1.515684962272644,1.5170379877090454,1.294348955154419,1.3039929866790771,12668150,16.31895973079147,1.378107718058995,1.5398573818660917,0.22268903255462646,3.10599468637649,1
2020-12-29,1.6743450164794922,1.7275819778442383,1.4397200345993042,1.515462040901184,26355259,10.467878098424265,1.4044018643242973,1.540285621370588,0.2878619432449341,108.04347122508022,0
2020-12-30,1.5354570150375366,1.6807910203933716,1.5298329591751099,1.669693946838379,12663616,-8.295064641693983,1.4515111446380615,1.53424528666905,0.15095806121826172,-51.95032611897307,0
2020-12-31,1.5108979940414429,1.5506099462509155,1.4302630424499512,1.535606026649475,12763260,-1.5994600145477489,1.4727239949362618,1.531233236903236,0.12034690380096436,0.786852665147153,1
2021-01-01,1.8420840501785278,1.8596559762954712,1.5020380020141602,1.5097750425338745,25722549,21.919815728341007,1.5293927192687988,1.5501617647352672,0.35761797428131104,101.5358850325074,0
2021-01-02,1.7992750406265259,1.9892950057983398,1.7214820384979248,1.8455859422683716,31671064,-2.3239444230491624,1.5972551618303572,1.5648457209269206,0.26781296730041504,23.125682450833306,1
2021-01-03,2.1617519855499268,2.364980936050415,1.7999019622802734,1.7999019622802734,55073422,20.14572184568195,1.7199280091694422,1.5932407662982033,0.5650789737701416,73.89192229222232,1
2021-01-04,2.4850969314575195,2.4850969314575195,1.8763420581817627,2.16241192817688,59955405,14.957541293773225,1.8584154333387102,1.6357860508419217,0.6087548732757568,8.864499104486367,0
2021-01-05,2.157217025756836,2.5026159286499023,2.077742099761963,2.4909820556640625,50555207,-13.193847755000066,1.9273971489497594,1.6546691939944314,0.42487382888793945,-15.678649823147717,0
2021-01-06,1.929216980934143,2.185892105102539,1.9075850248336792,2.159626007080078,50263975,-10.569175103867979,1.9836485726492745,1.6616034337452479,0.27830708026885986,-0.5760672684022472,1
2021-01-07,2.3727450370788574,2.611830949783325,1.9330430030822754,1.9365860223770142,159870278,22.990055578401257,2.1067695787974765,1.6946563380105155,0.6787879467010498,218.06135109688398,1
2021-01-08,3.2198870182037354,3.779320001602173,2.180928945541382,2.3687400817871094,206412154,35.70303458174395,2.303598574229649,1.7670890546980358,1.598391056060791,29.112275641379703,1
2021-01-09,3.3853819370269775,3.662787914276123,2.938307046890259,3.223541021347046,91906875,5.139774094171989,2.530185273715428,1.8488381476629347,0.7244808673858643,-55.4740972278212,1
2021-01-10,3.466110944747925,3.733551025390625,3.196234941482544,3.390026092529297,62766977,2.384635152624548,2.7165222678865706,1.939435050601051,0.537316083908081,-31.705895777655368,0
2021-01-11,3.1080899238586426,3.51357102394104,2.5971240997314453,3.4610650539398193,82877500,-10.32918526257155,2.8055212668010165,2.0140148060662404,0.9164469242095947,32.03997382254047,1
2021-01-12,3.6133980751037598,3.8444159030914307,3.0800349712371826,3.1036880016326904,73484689,16.257835636164142,3.0135471309934343,2.115115381422497,0.764380931854248,-11.333366715936165,0
2021-01-13,3.513782024383545,3.6288249492645264,3.27492094039917,3.628382921218872,57994893,-2.7568523768960684,3.2399135657719205,2.2250244276864186,0.35390400886535645,-21.07894339731097,0
2021-01-14,3.2781639099121094,3.5428659915924072,3.181973934173584,3.516036033630371,59283112,-6.705541574189489,3.3692591190338135,2.316250897589184,0.36089205741882324,2.221262827401027,0
2021-01-15,3.2501609325408936,3.4359219074249268,2.9851911067962646,3.2803990840911865,45331739,-0.8542274926077953,3.373583963939122,2.40219175247919,0.4507308006286621,-23.53346936307932,1
2021-01-16,3.4470551013946533,3.7032320499420166,3.248934030532837,3.248934030532837,68035606,6.05798214120532,3.382394415991647,2.5032782838458107,0.4542980194091797,50.08382096261519,1
2021-01-17,3.81813907623291,3.965372085571289,3.3197460174560547,3.4348700046539307,85407766,10.765246389247407,3.4326841490609303,2.623044808705648,0.6456260681152344,25.533924104387353,0
2021-01-18,3.7955150604248047,4.14792013168335,3.6557610034942627,3.8221309185028076,70601713,-0.5925403804417417,3.5308877399989536,2.7316081467128934,0.4921591281890869,-17.33572214030279,0
2021-01-19,3.6418659687042236,4.031448841094971,3.609023094177246,3.7920429706573486,44547768,-4.048174997977327,3.5349545819418773,2.825299620628357,0.4224257469177246,-36.90270942859417,1
2021-01-20,3.7235779762268066,3.7370030879974365,3.3440840244293213,3.63557505607605,46698656,2.2436851939297453,3.5649254322052,2.929495856875465,0.39291906356811523,4.828273326735477,0
2021-01-21,2.9905359745025635,3.734325885772705,2.982696056365967,3.721669912338257,43834765,-19.68649525817243,3.5238357271466936,2.9999548083259944,0.7516298294067383,-6.132705403770078,1
2021-01-22,3.346229076385498,3.497145891189575,2.5409860610961914,2.989919900894165,63361382,11.893958304316987,3.537559747695923,3.071580761954898,0.9561598300933838,44.54596026692512,1
2021-01-23,3.5041120052337646,3.597301959991455,3.3157620429992676,3.3410348892211914,27904470,4.71823432419658,3.545710733958653,3.1527634745552424,0.2815399169921875,-55.95981476540395,1
2021-01-24,3.634411096572876,3.7930490970611572,3.4894940853118896,3.507110118865967,32747555,3.7184625133128035,3.5194638797215054,3.222890098889669,0.3035550117492676,17.355946914598274,1
2021-01-25,3.6999809741973877,3.9743568897247314,3.4513099193573,3.6346449851989746,80055958,1.8041403650330468,3.5058161531175887,3.2807417199725197,0.5230469703674316,144.46392410059318,1
2021-01-26,4.04734992980957,4.096916198730469,3.6826319694519043,3.6989591121673584,78823456,9.388398427846912,3.5637424332754954,3.3707480487369357,0.41428422927856445,-1.5395506228281008,0
2021-01-27,3.690587043762207,4.048630237579346,3.531601905822754,4.048630237579346,35195110,-8.81472796359244,3.5590294429234097,3.45462281363351,0.5170283317565918,-55.34944572843901,1
2021-01-28,3.8220720291137695,3.943490982055664,3.6098809242248535,3.6863698959350586,31410527,3.562711942366925,3.6778203078678677,3.5236383846827914,0.33361005783081055,-10.753150082497253,1
2021-01-29,3.8346760272979736,3.89260196685791,3.639385938644409,3.8615810871124268,44053151,0.3297687246131442,3.747598443712507,3.5529140517825173,0.253216028213501,40.249639873918696,1
2021-01-30,4.224276065826416,4.311975955963135,3.774104118347168,3.837682008743286,53378198,10.15992057099453,3.8504790237971713,3.592861391249157,0.5378718376159668,21.16771851348387,1
2021-01-31,4.264143943786621,4.787010192871094,4.170497894287109,4.237314224243164,78376267,0.9437801256108269,3.9404408591134206,3.6308629626319524,0.6165122985839844,46.83198372489083,1
2021-02-01,4.611601829528809,4.611601829528809,4.118255138397217,4.261250972747803,39361629,8.148362023483656,4.070672409875052,3.702458767663865,0.4933466911315918,-49.77863770929534,1
2021-02-02,5.267508029937744,5.403642177581787,4.480119228363037,4.613740921020508,98755962,14.22295819663062,4.244980709893363,3.781225908370245,0.92352294921875,150.89399120143122,1
2021-02-03,5.71599006652832,5.780780792236328,5.072738170623779,5.246592044830322,49386327,8.514121555043497,4.534323998859951,3.886092957996187,0.7080426216125488,-49.991548864665006,1
2021-02-04,6.426064968109131,6.53101110458374,5.603236198425293,5.731748104095459,108249482,12.422605590917058,4.906322990145002,4.035993008386521,0.9277749061584473,119.18917355404868,1
2021-02-05,6.681719779968262,7.127117156982422,6.426446914672852,6.435369968414307,92892157,3.978403784086826,5.313043526240757,4.199400572549729,0.7006702423095703,-14.186973199557663,0
2021-02-06,6.110806941986084,6.799130916595459,5.713828086853027,6.687301158905029,102365494,-8.544399597447494,5.58254793712071,4.3262458982921785,1.0853028297424316,10.198209736910302,1
2021-02-07,6.700462818145752,6.871513843536377,5.76859188079834,6.117644786834717,105451103,9.649394617726582,5.930593490600586,4.4634994098118375,1.102921962738037,3.014305777687154,1
2021-02-08,7.8832502365112305,8.055932998657227,6.488927841186523,6.702446937561035,155254261,17.652324182179346,6.397971834455218,4.6581534658159525,1.5670051574707031,47.228674317422744,0
2021-02-09,7.816792964935303,8.46778392791748,7.570215225219727,7.869794845581055,121037873,-0.8430186735431944,6.762155396597726,4.856959513255528,0.8975687026977539,-22.038936503005225,1
2021-02-10,9.072214126586914,9.072604179382324,7.613846778869629,7.818552017211914,120679902,16.060565596187605,7.241615976606097,5.1116564727964855,1.4587574005126953,-0.2957512315174271,1
2021-02-11,9.215352058410645,9.707003593444824,8.761316299438477,9.08035659790039,53600048,1.5777618321888287,7.640085560934884,5.408076286315918,0.9456872940063477,-55.58494238750708,1
2021-02-12,9.2470121383667,9.92445182800293,9.079011917114258,9.214790344238281,91484664,0.3435580079347966,8.006555897848946,5.689065955934071,0.8454399108886719,70.68019043565035,0
2021-02-13,8.732455253601074,9.499038696289062,8.683009147644043,9.23603343963623,91417968,-5.564574557339242,8.381077085222516,5.9380346820467995,0.8160295486450195,-0.07290402247090988,1
2021-02-14,8.738896369934082,9.22029972076416,8.559715270996094,8.742988586425781,93500423,0.07376065660744668,8.672281878335136,6.181105409349714,0.6605844497680664,2.2779493414248675,1
2021-02-15,8.861739158630371,9.310638427734375,7.840470790863037,8.724266052246094,109854635,1.4057014009106084,8.812066010066442,6.426903418132237,1.470167636871338,17.49105669821409,0
2021-02-16,8.297866821289062,8.980367660522461,7.983557224273682,8.860748291015625,71625205,-6.362998585804213,8.880790846688408,6.629308984393165,0.9968104362487793,-34.80001549320154,0
2021-02-17,8.222577095031738,8.433298110961914,7.544398784637451,8.298688888549805,89948578,-0.9073383301857807,8.75941412789481,6.845118034453619,0.8888993263244629,25.58229746078913,1
2021-02-18,8.980451583862305,9.2791748046875,8.232871055603027,8.232871055603027,77306770,9.216994624331232,8.725856917245048,7.090755156108311,1.0463037490844727,-14.054483440527543,1
2021-02-19,11.465653419494629,11.680577278137207,8.556981086730957,8.97996997833252,261175711,27.67346176775991,9.042805671691895,7.4541350319271995,3.12359619140625,237.8432587469377,0
